./images/grayscale_by_cols.pgm,0.000000148080,0.130113419611,0.000016192906,1.074430589098,0.038018346764,0.094765257090,1.337343805470,104857600
./images/grayscale_by_cols.pgm,0.000000139233,0.346145463642,0.000019068830,0.062924674712,0.037856147625,0.095536679029,0.542482033838,104857600
./images/grayscale_by_cols.pgm,0.000000130851,0.342683271039,0.000016938429,0.063000245951,0.038023116998,0.095645950176,0.539369522594,104857600
./images/grayscale_by_cols.pgm,0.000000121072,0.349539378192,0.000015744939,0.063817624003,0.038366711698,0.097131435294,0.548870894127,104857600
./images/grayscale_by_cols.pgm,0.000000082888,0.353078871034,0.000013680197,0.064730681945,0.039996491279,0.097835605033,0.555655329488,104857600
./images/grayscale_by_cols.pgm,0.000000074040,0.110168102197,0.000013154000,0.251965164207,0.038466707338,0.095999810845,0.496612938587,104857600
./images/grayscale_by_cols.pgm,0.000000142027,0.105062580667,0.000014410820,0.274943480734,0.040107729845,0.097510745749,0.517638947815,104857600
./images/grayscale_by_cols.pgm,0.000000134110,0.101235168986,0.000013246667,0.289963752963,0.038432266098,0.095831656829,0.525476091541,104857600
./images/grayscale_by_cols.pgm,0.000000156928,0.104065301828,0.000013811048,0.290604982059,0.040097722318,0.097681009676,0.532462826930,104857600
./images/grayscale_by_cols.pgm,0.000000068918,0.106448507868,0.000013681129,0.298229821026,0.038408332970,0.095959595405,0.539059938397,104857600
./images/grayscale_by_diagonal.pgm,0.000000123866,0.113010043278,0.000015144702,0.254066372290,0.039528422989,0.094179252163,0.500799235422,104857600
./images/grayscale_by_diagonal.pgm,0.000000177883,0.112323637120,0.000019732863,0.289942786098,0.038005164824,0.094944202807,0.535235523712,104857600
./images/grayscale_by_diagonal.pgm,0.000000133645,0.115088657476,0.000015851576,0.294854537118,0.039498175494,0.094564619474,0.544021841139,104857600
./images/grayscale_by_diagonal.pgm,0.000000110827,0.108895851299,0.000015898142,0.289028126281,0.038043690845,0.094867609441,0.530851176009,104857600
./images/grayscale_by_diagonal.pgm,0.000000135973,0.112419244833,0.000015016180,0.288909389172,0.039487179369,0.094200541731,0.535031371284,104857600
./images/grayscale_by_diagonal.pgm,0.000000120141,0.109270859044,0.000015418045,0.294169092085,0.037979310844,0.094668067060,0.536102747079,104857600
./images/grayscale_by_diagonal.pgm,0.000000120141,0.108702911064,0.000016639940,0.062973483466,0.039546579123,0.094220614061,0.305460227653,104857600
./images/grayscale_by_diagonal.pgm,0.000000110362,0.109964914620,0.000015748665,0.062596498523,0.038003568538,0.094949570484,0.305530300830,104857600
./images/grayscale_by_diagonal.pgm,0.000000121072,0.118965459988,0.000015473925,0.062634821050,0.039520328864,0.094295827672,0.315431911498,104857600
./images/grayscale_by_diagonal.pgm,0.000000120141,0.115714311134,0.000015754718,0.062692637090,0.038017948624,0.094993546139,0.311434197705,104857600
./images/grayscale_by_rows.pgm,0.000000110362,0.110702773556,0.000015154947,0.291909791529,0.037890451495,0.094554529525,0.535072701052,104857600
./images/grayscale_by_rows.pgm,0.000000129919,0.116058981977,0.000016734470,0.291835446842,0.039523221087,0.094208634458,0.541643018834,104857600
./images/grayscale_by_rows.pgm,0.000000133179,0.110218228772,0.000015590806,0.289249910973,0.037987498101,0.094921495765,0.532392724417,104857600
./images/grayscale_by_rows.pgm,0.000000122935,0.114804835059,0.000015761703,0.291132947430,0.039498644881,0.094100108836,0.539552297909,104857600
./images/grayscale_by_rows.pgm,0.000000111759,0.110662120394,0.000015293248,0.288689441979,0.037976067979,0.094848993234,0.532191916835,104857600
./images/grayscale_by_rows.pgm,0.000000115018,0.108366241213,0.000014788006,0.291616640985,0.039531017188,0.094339614268,0.533868301660,104857600
./images/grayscale_by_rows.pgm,0.000000148080,0.115889274515,0.000015266240,0.288832327817,0.038068175782,0.095004695002,0.537809739355,104857600
./images/grayscale_by_rows.pgm,0.000000136904,0.105062500108,0.000015185680,0.288770026993,0.039561582264,0.094098957255,0.527508252300,104857600
./images/grayscale_by_rows.pgm,0.000000128057,0.110098459758,0.000015409663,0.278830994852,0.038028668147,0.095211146865,0.522184679285,104857600
./images/grayscale_by_rows.pgm,0.000000135042,0.115484577604,0.000024659093,0.275464603212,0.039643911645,0.094342796132,0.524960547686,104857600
