./images/grayscale_by_cols.pgm,8,104857600,1,1,rows-only,0.000000,0.404132,0.000011,0.212187,1.568877,7.393834,2.185207
./images/grayscale_by_cols.pgm,8,104857600,1,2,rows-only,0.000000,0.404132,0.000011,0.204311,1.568877,7.678879,2.177331
./images/grayscale_by_cols.pgm,8,104857600,1,4,rows-only,0.000000,0.404132,0.000011,0.205013,1.568877,7.652573,2.178033
./images/grayscale_by_cols.pgm,8,104857600,1,8,rows-only,0.000000,0.404132,0.000011,0.205823,1.568877,7.622471,2.178843
./images/grayscale_by_cols.pgm,8,104857600,1,16,rows-only,0.000000,0.404132,0.000011,0.204973,1.568877,7.654071,2.177993
./images/grayscale_by_cols.pgm,8,104857600,1,32,rows-only,0.000000,0.404132,0.000011,0.204370,1.568877,7.676655,2.177390
./images/grayscale_by_cols.pgm,8,104857600,1,64,rows-only,0.000000,0.404132,0.000011,0.205159,1.568877,7.647133,2.178179
./images/grayscale_by_cols.pgm,8,104857600,1,128,rows-only,0.000000,0.404132,0.000011,0.205314,1.568877,7.641344,2.178334
./images/grayscale_by_cols.pgm,8,104857600,1,256,rows-only,0.000000,0.404132,0.000011,0.204698,1.568877,7.664346,2.177718
./images/grayscale_by_cols.pgm,8,104857600,1,512,rows-only,0.000000,0.404132,0.000011,0.206064,1.568877,7.613526,2.179084
./images/grayscale_by_cols.pgm,8,104857600,2,1,rows-only,0.000000,0.404132,0.000011,0.205513,1.568877,7.633969,2.178533
./images/grayscale_by_cols.pgm,8,104857600,2,2,rows-only,0.000000,0.404132,0.000011,0.204211,1.568877,7.682616,2.177231
./images/grayscale_by_cols.pgm,8,104857600,2,4,rows-only,0.000000,0.404132,0.000011,0.204951,1.568877,7.654869,2.177972
./images/grayscale_by_cols.pgm,8,104857600,2,8,rows-only,0.000000,0.404132,0.000011,0.205757,1.568877,7.624907,2.178777
./images/grayscale_by_cols.pgm,8,104857600,2,16,rows-only,0.000000,0.404132,0.000011,0.205547,1.568877,7.632681,2.178567
./images/grayscale_by_cols.pgm,8,104857600,2,32,rows-only,0.000000,0.404132,0.000011,0.204395,1.568877,7.675724,2.177415
./images/grayscale_by_cols.pgm,8,104857600,2,64,rows-only,0.000000,0.404132,0.000011,0.205337,1.568877,7.640492,2.178357
./images/grayscale_by_cols.pgm,8,104857600,2,128,rows-only,0.000000,0.404132,0.000011,0.205305,1.568877,7.641703,2.178325
./images/grayscale_by_cols.pgm,8,104857600,2,256,rows-only,0.000000,0.404132,0.000011,0.204978,1.568877,7.653882,2.177998
./images/grayscale_by_cols.pgm,8,104857600,2,512,rows-only,0.000000,0.404132,0.000011,0.205053,1.568877,7.651061,2.178074
./images/grayscale_by_cols.pgm,8,104857600,3,1,rows-only,0.000000,0.404132,0.000011,0.204799,1.568877,7.660568,2.177819
./images/grayscale_by_cols.pgm,8,104857600,3,2,rows-only,0.000000,0.404132,0.000011,0.204988,1.568877,7.653497,2.178008
./images/grayscale_by_cols.pgm,8,104857600,3,4,rows-only,0.000000,0.404132,0.000011,0.204862,1.568877,7.658204,2.177882
./images/grayscale_by_cols.pgm,8,104857600,3,8,rows-only,0.000000,0.404132,0.000011,0.204776,1.568877,7.661429,2.177796
./images/grayscale_by_cols.pgm,8,104857600,3,16,rows-only,0.000000,0.404132,0.000011,0.205020,1.568877,7.652302,2.178040
./images/grayscale_by_cols.pgm,8,104857600,3,32,rows-only,0.000000,0.404132,0.000011,0.204408,1.568877,7.675212,2.177428
./images/grayscale_by_cols.pgm,8,104857600,3,64,rows-only,0.000000,0.404132,0.000011,0.204893,1.568877,7.657062,2.177913
./images/grayscale_by_cols.pgm,8,104857600,3,128,rows-only,0.000000,0.404132,0.000011,0.204964,1.568877,7.654384,2.177985
./images/grayscale_by_cols.pgm,8,104857600,3,256,rows-only,0.000000,0.404132,0.000011,0.205352,1.568877,7.639926,2.178372
./images/grayscale_by_cols.pgm,8,104857600,3,512,rows-only,0.000000,0.404132,0.000011,0.204703,1.568877,7.664155,2.177723
./images/grayscale_by_cols.pgm,8,104857600,4,1,rows-only,0.000000,0.404132,0.000011,0.205322,1.568877,7.641051,2.178342
./images/grayscale_by_cols.pgm,8,104857600,4,2,rows-only,0.000000,0.404132,0.000011,0.205290,1.568877,7.642234,2.178310
./images/grayscale_by_cols.pgm,8,104857600,4,4,rows-only,0.000000,0.404132,0.000011,0.205325,1.568877,7.640934,2.178345
./images/grayscale_by_cols.pgm,8,104857600,4,8,rows-only,0.000000,0.404132,0.000011,0.204871,1.568877,7.657894,2.177891
./images/grayscale_by_cols.pgm,8,104857600,4,16,rows-only,0.000000,0.404132,0.000011,0.204962,1.568877,7.654488,2.177982
./images/grayscale_by_cols.pgm,8,104857600,4,32,rows-only,0.000000,0.404132,0.000011,0.204992,1.568877,7.653368,2.178012
./images/grayscale_by_cols.pgm,8,104857600,4,64,rows-only,0.000000,0.404132,0.000011,0.204341,1.568877,7.677756,2.177361
./images/grayscale_by_cols.pgm,8,104857600,4,128,rows-only,0.000000,0.404132,0.000011,0.204924,1.568877,7.655905,2.177944
./images/grayscale_by_cols.pgm,8,104857600,4,256,rows-only,0.000000,0.404132,0.000011,0.205174,1.568877,7.646576,2.178194
./images/grayscale_by_cols.pgm,8,104857600,4,512,rows-only,0.000000,0.404132,0.000011,0.205002,1.568877,7.652991,2.178022
./images/grayscale_by_cols.pgm,8,104857600,1,1,collapse(2),0.000000,0.404132,0.000011,0.202776,1.568877,7.736976,2.175797
./images/grayscale_by_cols.pgm,8,104857600,1,2,collapse(2),0.000000,0.404132,0.000011,0.202965,1.568877,7.729796,2.175985
./images/grayscale_by_cols.pgm,8,104857600,1,4,collapse(2),0.000000,0.404132,0.000011,0.203111,1.568877,7.724225,2.176131
./images/grayscale_by_cols.pgm,8,104857600,1,8,collapse(2),0.000000,0.404132,0.000011,0.202828,1.568877,7.735002,2.175848
./images/grayscale_by_cols.pgm,8,104857600,1,16,collapse(2),0.000000,0.404132,0.000011,0.202904,1.568877,7.732110,2.175924
./images/grayscale_by_cols.pgm,8,104857600,1,32,collapse(2),0.000000,0.404132,0.000011,0.202860,1.568877,7.733776,2.175880
./images/grayscale_by_cols.pgm,8,104857600,1,64,collapse(2),0.000000,0.404132,0.000011,0.203124,1.568877,7.723731,2.176144
./images/grayscale_by_cols.pgm,8,104857600,1,128,collapse(2),0.000000,0.404132,0.000011,0.202858,1.568877,7.733848,2.175879
./images/grayscale_by_cols.pgm,8,104857600,1,256,collapse(2),0.000000,0.404132,0.000011,0.203067,1.568877,7.725905,2.176087
./images/grayscale_by_cols.pgm,8,104857600,1,512,collapse(2),0.000000,0.404132,0.000011,0.202830,1.568877,7.734931,2.175850
./images/grayscale_by_cols.pgm,8,104857600,2,1,collapse(2),0.000000,0.404132,0.000011,0.202883,1.568877,7.732911,2.175903
./images/grayscale_by_cols.pgm,8,104857600,2,2,collapse(2),0.000000,0.404132,0.000011,0.203021,1.568877,7.727657,2.176041
