./images/grayscale_by_cols.pgm,16,104857600,1,1,rows-only,0.000000,0.339691,0.000010,0.175087,1.591488,9.089721,2.106276
./images/grayscale_by_cols.pgm,16,104857600,1,2,rows-only,0.000000,0.339691,0.000010,0.126354,1.591488,12.595497,2.057543
./images/grayscale_by_cols.pgm,16,104857600,1,4,rows-only,0.000000,0.339691,0.000010,0.102778,1.591488,15.484756,2.033967
./images/grayscale_by_cols.pgm,16,104857600,1,8,rows-only,0.000000,0.339691,0.000010,0.102434,1.591488,15.536654,2.033624
./images/grayscale_by_cols.pgm,16,104857600,1,16,rows-only,0.000000,0.339691,0.000010,0.102457,1.591488,15.533242,2.033646
./images/grayscale_by_cols.pgm,16,104857600,1,32,rows-only,0.000000,0.339691,0.000010,0.102796,1.591488,15.481976,2.033985
./images/grayscale_by_cols.pgm,16,104857600,1,64,rows-only,0.000000,0.339691,0.000010,0.102374,1.591488,15.545804,2.033563
./images/grayscale_by_cols.pgm,16,104857600,1,128,rows-only,0.000000,0.339691,0.000010,0.102745,1.591488,15.489742,2.033934
./images/grayscale_by_cols.pgm,16,104857600,1,256,rows-only,0.000000,0.339691,0.000010,0.102257,1.591488,15.563584,2.033446
./images/grayscale_by_cols.pgm,16,104857600,1,512,rows-only,0.000000,0.339691,0.000010,0.102581,1.591488,15.514489,2.033770
./images/grayscale_by_cols.pgm,16,104857600,2,1,rows-only,0.000000,0.339691,0.000010,0.102541,1.591488,15.520528,2.033730
./images/grayscale_by_cols.pgm,16,104857600,2,2,rows-only,0.000000,0.339691,0.000010,0.102655,1.591488,15.503295,2.033844
./images/grayscale_by_cols.pgm,16,104857600,2,4,rows-only,0.000000,0.339691,0.000010,0.102445,1.591488,15.535018,2.033634
./images/grayscale_by_cols.pgm,16,104857600,2,8,rows-only,0.000000,0.339691,0.000010,0.102475,1.591488,15.530512,2.033664
./images/grayscale_by_cols.pgm,16,104857600,2,16,rows-only,0.000000,0.339691,0.000010,0.102892,1.591488,15.467494,2.034082
./images/grayscale_by_cols.pgm,16,104857600,2,32,rows-only,0.000000,0.339691,0.000010,0.102390,1.591488,15.543329,2.033580
./images/grayscale_by_cols.pgm,16,104857600,2,64,rows-only,0.000000,0.339691,0.000010,0.102714,1.591488,15.494407,2.033903
./images/grayscale_by_cols.pgm,16,104857600,2,128,rows-only,0.000000,0.339691,0.000010,0.102786,1.591488,15.483546,2.033975
./images/grayscale_by_cols.pgm,16,104857600,2,256,rows-only,0.000000,0.339691,0.000010,0.102637,1.591488,15.505955,2.033826
./images/grayscale_by_cols.pgm,16,104857600,2,512,rows-only,0.000000,0.339691,0.000010,0.102403,1.591488,15.541405,2.033592
./images/grayscale_by_cols.pgm,16,104857600,3,1,rows-only,0.000000,0.339691,0.000010,0.102612,1.591488,15.509742,2.033801
./images/grayscale_by_cols.pgm,16,104857600,3,2,rows-only,0.000000,0.339691,0.000010,0.102526,1.591488,15.522708,2.033716
./images/grayscale_by_cols.pgm,16,104857600,3,4,rows-only,0.000000,0.339691,0.000010,0.102338,1.591488,15.551247,2.033528
./images/grayscale_by_cols.pgm,16,104857600,3,8,rows-only,0.000000,0.339691,0.000010,0.102375,1.591488,15.545688,2.033564
